,Filename,Predicted_Label
2705,3605.jpg,Mango
2706,3784.jpg,Apple Braeburn
2707,3467.jpg,Limes
2708,2904.jpg,Tomato
2709,3069.jpg,Peach
2710,3719.jpg,Plum
2711,3563.jpg,Peach
2712,3493.jpg,Blueberry
2713,3512.jpg,Grape Blue
2714,2984.jpg,Kiwi
2715,3079.jpg,Pineapple
2716,3112.jpg,Limes
2717,3343.jpg,Plum
2718,3658.jpg,Orange
2719,3414.jpg,Apricot
2720,3067.jpg,Passion Fruit
2721,3569.jpg,Apple Braeburn
2722,2922.jpg,Cactus fruit
2723,3561.jpg,Pineapple
2724,2973.jpg,Kiwi
2725,3345.jpg,Orange
2726,3503.jpg,Potato Red
2727,3754.jpg,Lemon
2728,3745.jpg,Tomato
2729,3283.jpg,Plum
2730,3233.jpg,Tomato
2731,3429.jpg,Pepper Red
2732,3118.jpg,Watermelon
2733,2958.jpg,Raspberry
2734,2914.jpg,Plum
2735,3176.jpg,Cherry
2736,3038.jpg,Lemon
2737,3339.jpg,Pepper Red
2738,3565.jpg,Peach
2739,3555.jpg,Peach
2740,2945.jpg,Pepper Red
2741,3788.jpg,Peach
2742,3064.jpg,Potato Red
2743,3049.jpg,Watermelon
2744,3177.jpg,Avocado
2745,3646.jpg,Limes
2746,2959.jpg,Pomegranate
2747,2951.jpg,Orange
2748,3332.jpg,Banana
2749,3367.jpg,Pomegranate
2750,3025.jpg,Pear
2751,3564.jpg,Passion Fruit
2752,3168.jpg,Papaya
2753,3525.jpg,Cherry
2754,3245.jpg,Watermelon
2755,3747.jpg,Kiwi
2756,2877.jpg,Watermelon
2757,3114.jpg,Raspberry
2758,3215.jpg,Clementine
2759,2920.jpg,Grape Blue
2760,3385.jpg,Kiwi
2761,3557.jpg,Potato Red
2762,3262.jpg,Kiwi
2763,3724.jpg,Orange
2764,3572.jpg,Apple Braeburn
2765,3472.jpg,Corn
2766,3376.jpg,Orange
2767,3704.jpg,Lemon
2768,3014.jpg,Cantaloupe
2769,3335.jpg,Orange
2770,3293.jpg,Pepper Red
2771,3164.jpg,Watermelon
2772,3708.jpg,Banana
2773,3221.jpg,Apple Granny Smith
2774,3235.jpg,Tomato
2775,3370.jpg,Limes
2776,3741.jpg,Tomato
2777,3768.jpg,Watermelon
2778,3634.jpg,Plum
2779,3369.jpg,Plum
2780,3296.jpg,Orange
2781,3167.jpg,Grape Blue
2782,2928.jpg,Pomegranate
2783,3399.jpg,Kiwi
2784,3362.jpg,Banana
2785,3120.jpg,Watermelon
2786,3326.jpg,Raspberry
2787,3736.jpg,Pear
2788,3770.jpg,Tomato
2789,3657.jpg,Pear
2790,3412.jpg,Grape Blue
2791,3021.jpg,Tomato
2792,2927.jpg,Apple Granny Smith
2793,3495.jpg,Potato Red
2794,3137.jpg,Cherry
2795,3536.jpg,Watermelon
2796,3547.jpg,Peach
2797,3301.jpg,Apple Granny Smith
2798,3502.jpg,Apricot
2799,2900.jpg,Onion White
2800,3336.jpg,Banana
2801,3063.jpg,Apple Granny Smith
2802,3718.jpg,Lemon
2803,3635.jpg,Cactus fruit
2804,3659.jpg,Banana
2805,3594.jpg,Apricot
2806,3073.jpg,Apple Braeburn
2807,2950.jpg,Banana
2808,2902.jpg,Pear
2809,3007.jpg,Apple Granny Smith
2810,3628.jpg,Orange
2811,3153.jpg,Mango
2812,3521.jpg,Grape Blue
2813,3092.jpg,Pepper Red
2814,3151.jpg,Watermelon
2815,2906.jpg,Tomato
2816,3214.jpg,Apple Braeburn
2817,2887.jpg,Grape Blue
2818,2908.jpg,Pear
2819,3268.jpg,Cactus fruit
2820,3020.jpg,Kiwi
2821,2966.jpg,Pomegranate
2822,2957.jpg,Raspberry
2823,3150.jpg,Apricot
2824,2893.jpg,Lemon
2825,3686.jpg,Pomegranate
2826,2882.jpg,Pineapple
2827,3517.jpg,Grape Blue
2828,3278.jpg,Cantaloupe
2829,3294.jpg,Cactus fruit
2830,3640.jpg,Banana
2831,3327.jpg,Lemon
2832,3173.jpg,Grape Blue
2833,3505.jpg,Potato Red
2834,3648.jpg,Apple Granny Smith
2835,3562.jpg,Passion Fruit
2836,3706.jpg,Apple Granny Smith
2837,3333.jpg,Grape Blue
2838,3033.jpg,Onion White
2839,3310.jpg,Banana
2840,2896.jpg,Tomato
2841,2955.jpg,Grape Blue
2842,2894.jpg,Mango
2843,2949.jpg,Onion White
2844,3463.jpg,Banana
2845,3210.jpg,Clementine
2846,3072.jpg,Apple Granny Smith
2847,2932.jpg,Pepper Green
2848,3425.jpg,Passion Fruit
2849,3578.jpg,Clementine
2850,3549.jpg,Blueberry
2851,3055.jpg,Papaya
2852,3701.jpg,Grape Blue
2853,3397.jpg,Pineapple
2854,3292.jpg,Cucumber Ripe
2855,3713.jpg,Cactus fruit
2856,3358.jpg,Pomegranate
2857,3322.jpg,Banana
2858,3417.jpg,Mango
2859,3040.jpg,Pepper Green
2860,3258.jpg,Pineapple
2861,3775.jpg,Passion Fruit
2862,3418.jpg,Tomato
2863,3482.jpg,Cherry
2864,3090.jpg,Blueberry
2865,3222.jpg,Pepper Red
2866,3390.jpg,Kiwi
2867,3205.jpg,Passion Fruit
2868,3329.jpg,Pomegranate
2869,2947.jpg,Cactus fruit
2870,3366.jpg,Pepper Green
2871,3323.jpg,Orange
2872,3428.jpg,Apple Braeburn
2873,3299.jpg,Apple Granny Smith
2874,3746.jpg,Kiwi
2875,3763.jpg,Apricot
2876,3723.jpg,Cactus fruit
2877,3046.jpg,Watermelon
2878,3144.jpg,Blueberry
2879,3086.jpg,Pepper Red
2880,3146.jpg,Mango
2881,2944.jpg,Banana
2882,2936.jpg,Cactus fruit
2883,3143.jpg,Watermelon
2884,3234.jpg,Grape Blue
2885,3748.jpg,Tomato
2886,3614.jpg,Pear
2887,3469.jpg,Avocado
2888,3781.jpg,Apple Braeburn
2889,3350.jpg,Cactus fruit
2890,3457.jpg,Peach
2891,3101.jpg,Potato Red
2892,2929.jpg,Corn
2893,3790.jpg,Peach
2894,3138.jpg,Mango
2895,3656.jpg,Cucumber Ripe
2896,3140.jpg,Kiwi
2897,3100.jpg,Cherry
2898,3520.jpg,Mango
2899,3721.jpg,Onion White
2900,3036.jpg,Kiwi
2901,3682.jpg,Pepper Red
2902,2942.jpg,Apple Granny Smith
2903,3738.jpg,Onion White
2904,3103.jpg,Pomegranate
2905,3532.jpg,Banana
2906,3239.jpg,Mango
2907,2923.jpg,Orange
2908,3149.jpg,Pepper Green
2909,3170.jpg,Raspberry
2910,3498.jpg,Watermelon
2911,2992.jpg,Pepper Red
2912,3705.jpg,Pomegranate
2913,3800.jpg,Passion Fruit
2914,3732.jpg,Pepper Green
2915,2938.jpg,Orange
2916,2879.jpg,Tomato
2917,3193.jpg,Peach
2918,3194.jpg,Pomegranate
2919,3589.jpg,Papaya
2920,3797.jpg,Apple Granny Smith
2921,3282.jpg,Cantaloupe
2922,3008.jpg,Pepper Green
2923,2918.jpg,Cactus fruit
2924,2886.jpg,Watermelon
2925,3645.jpg,Cantaloupe
2926,3305.jpg,Cactus fruit
2927,3677.jpg,Raspberry
2928,3491.jpg,Avocado
2929,3591.jpg,Lemon
2930,3574.jpg,Clementine
2931,3363.jpg,Cantaloupe
2932,2897.jpg,Tomato
2933,2993.jpg,Plum
2934,3042.jpg,Papaya
2935,2940.jpg,Plum
2936,3041.jpg,Lemon
2937,3777.jpg,Cantaloupe
2938,2985.jpg,Cactus fruit
2939,3411.jpg,Tomato
2940,3577.jpg,Pineapple
2941,3218.jpg,Peach
2942,3464.jpg,Avocado
2943,3459.jpg,Cherry
2944,3325.jpg,Apple Granny Smith
2945,2962.jpg,Pear
2946,3240.jpg,Pepper Green
2947,3697.jpg,Orange
2948,2980.jpg,Pomegranate
2949,3223.jpg,Apple Braeburn
2950,3354.jpg,Raspberry
2951,3583.jpg,Apple Braeburn
2952,3453.jpg,Pomegranate
2953,2888.jpg,Kiwi
2954,2979.jpg,Grape Blue
2955,3253.jpg,Tomato
2956,3286.jpg,Pepper Green
2957,3606.jpg,Tomato
2958,2989.jpg,Orange
2959,3206.jpg,Pepper Red
2960,3528.jpg,Limes
2961,3534.jpg,Papaya
2962,3786.jpg,Clementine
2963,3203.jpg,Pineapple
2964,3317.jpg,Lemon
2965,3102.jpg,Peach
2966,3015.jpg,Grape Blue
2967,3202.jpg,Peach
2968,3765.jpg,Papaya
2969,3801.jpg,Pineapple
2970,3054.jpg,Apricot
2971,3466.jpg,Tomato
2972,3432.jpg,Clementine
2973,3556.jpg,Cherry
2974,3260.jpg,Tomato
2975,3773.jpg,Papaya
2976,3272.jpg,Plum
2977,3603.jpg,Lemon
2978,3044.jpg,Kiwi
2979,3237.jpg,Onion White
2980,3560.jpg,Clementine
2981,3479.jpg,Apple Granny Smith
2982,3456.jpg,Cherry
2983,3361.jpg,Orange
2984,3300.jpg,Raspberry
2985,3159.jpg,Potato Red
2986,3433.jpg,Apple Braeburn
2987,3678.jpg,Pomegranate
2988,3160.jpg,Blueberry
2989,3229.jpg,Passion Fruit
2990,3161.jpg,Apricot
2991,3655.jpg,Banana
2992,3619.jpg,Pineapple
2993,3050.jpg,Pineapple
2994,3609.jpg,Tomato
2995,3629.jpg,Banana
2996,3104.jpg,Cherry
2997,3127.jpg,Apricot
2998,3712.jpg,Strawberry
2999,3756.jpg,Grape Blue
3000,1603.jpg,Pepper Green
3001,1114.jpg,Apple Braeburn
3002,1258.jpg,Cantaloupe
3003,1652.jpg,Watermelon
3004,1476.jpg,Cantaloupe
3005,1131.jpg,Strawberry
3006,1552.jpg,Cactus fruit
3007,1862.jpg,Grape Blue
3008,1416.jpg,Potato Red
3009,1507.jpg,Kiwi
3010,1614.jpg,Pepper Green
3011,1037.jpg,Grape Blue
3012,1814.jpg,Apple Braeburn
3013,1281.jpg,Pineapple
3014,1053.jpg,Cherry
3015,1351.jpg,Grape Blue
3016,1685.jpg,Pineapple
3017,1208.jpg,Cucumber Ripe
3018,1564.jpg,Kiwi
3019,1554.jpg,Orange
3020,1840.jpg,Apricot
3021,1038.jpg,Potato Red
3022,1639.jpg,Tomato
3023,1300.jpg,Apricot
3024,1555.jpg,Apple Granny Smith
3025,1265.jpg,Limes
3026,1524.jpg,Plum
3027,1679.jpg,Apple Braeburn
3028,1468.jpg,Plum
3029,1363.jpg,Passion Fruit
3030,1358.jpg,Grape Blue
3031,1711.jpg,Cherry
3032,1033.jpg,Papaya
3033,1159.jpg,Apricot
3034,1612.jpg,Cactus fruit
3035,1254.jpg,Pear
3036,1339.jpg,Plum
3037,1249.jpg,Cucumber Ripe
3038,1888.jpg,Kiwi
3039,1198.jpg,Pomegranate
3040,1316.jpg,Watermelon
3041,1108.jpg,Peach
3042,1651.jpg,Onion White
3043,1117.jpg,Pepper Red
3044,1543.jpg,Banana
3045,1280.jpg,Apricot
3046,1576.jpg,Pomegranate
3047,1489.jpg,Watermelon
3048,1290.jpg,Pear
3049,1837.jpg,Pepper Green
3050,1341.jpg,Passion Fruit
3051,1842.jpg,Watermelon
3052,1078.jpg,Blueberry
3053,1519.jpg,Cactus fruit
3054,1164.jpg,Orange
3055,1858.jpg,Pineapple
3056,1301.jpg,Onion White
3057,1206.jpg,Pepper Red
3058,1504.jpg,Papaya
3059,1816.jpg,Potato Red
3060,1541.jpg,Pepper Green
3061,1532.jpg,Cactus fruit
3062,1052.jpg,Cactus fruit
3063,1278.jpg,Pepper Green
3064,1631.jpg,Strawberry
3065,1453.jpg,Pineapple
3066,1421.jpg,Blueberry
3067,1475.jpg,Apple Braeburn
3068,1418.jpg,Apricot
3069,1732.jpg,Blueberry
3070,1588.jpg,Orange
3071,1016.jpg,Corn
3072,1392.jpg,Papaya
3073,1604.jpg,Limes
3074,1294.jpg,Pineapple
3075,1464.jpg,Pepper Red
3076,1349.jpg,Apple Granny Smith
3077,1828.jpg,Mango
3078,1581.jpg,Cactus fruit
3079,1586.jpg,Grape Blue
3080,1140.jpg,Grape Blue
3081,1811.jpg,Passion Fruit
3082,1205.jpg,Cactus fruit
3083,1100.jpg,Potato Red
3084,1302.jpg,Mango
3085,1374.jpg,Tomato
3086,1305.jpg,Tomato
3087,1322.jpg,Cantaloupe
3088,1737.jpg,Watermelon
3089,1224.jpg,Lemon
3090,1538.jpg,Corn
3091,1508.jpg,Tomato
3092,1317.jpg,Pepper Green
3093,1515.jpg,Tomato
3094,1490.jpg,Onion White
3095,1163.jpg,Cantaloupe
3096,1571.jpg,Raspberry
3097,1615.jpg,Cantaloupe
3098,1359.jpg,Cantaloupe
3099,1915.jpg,Apple Braeburn
3100,1863.jpg,Cantaloupe
3101,1720.jpg,Cucumber Ripe
3102,1882.jpg,Pepper Green
3103,1255.jpg,Grape Blue
3104,1449.jpg,Pear
3105,1656.jpg,Tomato
3106,1465.jpg,Peach
3107,1526.jpg,Apple Braeburn
3108,1696.jpg,Pomegranate
3109,1096.jpg,Pepper Red
3110,1906.jpg,Strawberry
3111,1787.jpg,Peach
3112,1535.jpg,Pear
3113,1120.jpg,Apple Braeburn
3114,1918.jpg,Banana
3115,1878.jpg,Pepper Green
3116,1204.jpg,Pepper Red
3117,1223.jpg,Pineapple
3118,1059.jpg,Avocado
3119,1649.jpg,Papaya
3120,1610.jpg,Onion White
3121,1776.jpg,Avocado
3122,1292.jpg,Strawberry
3123,1683.jpg,Apple Braeburn
3124,1218.jpg,Pepper Red
3125,1029.jpg,Apricot
3126,1661.jpg,Apricot
3127,1691.jpg,Clementine
3128,1130.jpg,Watermelon
3129,1584.jpg,Apple Granny Smith
3130,1785.jpg,Pepper Red
3131,1748.jpg,Raspberry
3132,1333.jpg,Apple Braeburn
3133,1387.jpg,Limes
3134,1636.jpg,Tomato
3135,1865.jpg,Limes
3136,1653.jpg,Kiwi
3137,1893.jpg,Grape Blue
3138,1161.jpg,Apricot
3139,1323.jpg,Pepper Red
3140,1438.jpg,Grape Blue
3141,1174.jpg,Cactus fruit
3142,1627.jpg,Pepper Green
3143,1144.jpg,Pineapple
3144,1360.jpg,Potato Red
3145,1455.jpg,Pepper Red
3146,1428.jpg,Raspberry
3147,1665.jpg,Mango
3148,1215.jpg,Apple Granny Smith
3149,1873.jpg,Pear
3150,1768.jpg,Raspberry
3151,1203.jpg,Banana
3152,1189.jpg,Cucumber Ripe
3153,1483.jpg,Papaya
3154,1619.jpg,Plum
3155,1441.jpg,Pomegranate
3156,1624.jpg,Cactus fruit
3157,1872.jpg,Orange
3158,1715.jpg,Plum
3159,1034.jpg,Watermelon
3160,1673.jpg,Peach
3161,1482.jpg,Onion White
3162,1764.jpg,Cherry
3163,1767.jpg,Banana
3164,1422.jpg,Cherry
3165,1424.jpg,Limes
3166,1848.jpg,Papaya
3167,1886.jpg,Pear
3168,1068.jpg,Avocado
3169,1330.jpg,Pepper Red
3170,1228.jpg,Cucumber Ripe
3171,1067.jpg,Raspberry
3172,1122.jpg,Pepper Green
3173,1881.jpg,Onion White
3174,1553.jpg,Strawberry
3175,1859.jpg,Onion White
3176,1015.jpg,Papaya
3177,1264.jpg,Banana
3178,1600.jpg,Cucumber Ripe
3179,1716.jpg,Cherry
3180,1791.jpg,Blueberry
3181,1868.jpg,Apple Granny Smith
3182,1045.jpg,Passion Fruit
3183,1282.jpg,Apricot
3184,1706.jpg,Pepper Red
3185,1562.jpg,Grape Blue
3186,1731.jpg,Apricot
3187,1312.jpg,Lemon
3188,1077.jpg,Cucumber Ripe
3189,1213.jpg,Lemon
3190,1426.jpg,Papaya
3191,1643.jpg,Lemon
3192,1200.jpg,Lemon
3193,1481.jpg,Pepper Green
3194,1895.jpg,Raspberry
3195,1838.jpg,Papaya
3196,1734.jpg,Potato Red
3197,1544.jpg,Orange
3198,1668.jpg,Potato Red
3199,1388.jpg,Tomato
3200,1162.jpg,Pear
3201,1753.jpg,Grape Blue
3202,1071.jpg,Peach
3203,1230.jpg,Strawberry
3204,1682.jpg,Apple Granny Smith
3205,1150.jpg,Tomato
3206,1633.jpg,Pear
3207,1896.jpg,Apple Braeburn
3208,1145.jpg,Pepper Green
3209,1875.jpg,Banana
3210,1803.jpg,Apple Braeburn
3211,1726.jpg,Potato Red
3212,1356.jpg,Blueberry
3213,1804.jpg,Pomegranate
3214,1169.jpg,Plum
3215,1548.jpg,Grape Blue
3216,1176.jpg,Grape Blue
3217,1646.jpg,Pepper Green
3218,1221.jpg,Limes
3219,1566.jpg,Banana
3220,1407.jpg,Watermelon
3221,1850.jpg,Pineapple
3222,1226.jpg,Pepper Red
3223,1780.jpg,Cherry
3224,1178.jpg,Cantaloupe
3225,1318.jpg,Strawberry
3226,1271.jpg,Pear
3227,1832.jpg,Tomato
3228,1623.jpg,Grape Blue
3229,1579.jpg,Banana
3230,1494.jpg,Pepper Green
3231,1904.jpg,Kiwi
3232,0999.jpg,Blueberry
3233,1911.jpg,Raspberry
3234,1429.jpg,Cucumber Ripe
3235,1435.jpg,Limes
3236,1537.jpg,Grape Blue
3237,1043.jpg,Grape Blue
3238,1861.jpg,Banana
3239,1060.jpg,Tomato
3240,1629.jpg,Limes
3241,1812.jpg,Apple Granny Smith
3242,1380.jpg,Corn
3243,1227.jpg,Pepper Red
3244,1923.jpg,Apple Granny Smith
3245,1478.jpg,Peach
3246,1427.jpg,Raspberry
3247,1558.jpg,Kiwi
3248,1448.jpg,Blueberry
3249,1458.jpg,Clementine
3250,1105.jpg,Plum
3251,1035.jpg,Apricot
3252,1628.jpg,Apple Granny Smith
3253,1027.jpg,Grape Blue
3254,1755.jpg,Potato Red
3255,1155.jpg,Onion White
3256,1148.jpg,Onion White
3257,1740.jpg,Grape Blue
3258,1404.jpg,Grape Blue
3259,1709.jpg,Grape Blue
3260,1400.jpg,Apricot
3261,1905.jpg,Orange
3262,1722.jpg,Raspberry
3263,1570.jpg,Plum
3264,1262.jpg,Grape Blue
3265,1158.jpg,Pepper Green
3266,1236.jpg,Raspberry
3267,1595.jpg,Cactus fruit
3268,1350.jpg,Pepper Red
3269,1303.jpg,Apricot
3270,1369.jpg,Cherry
3271,1139.jpg,Tomato
3272,1091.jpg,Plum
3273,1370.jpg,Potato Red
3274,1922.jpg,Pomegranate
3275,1432.jpg,Plum
3276,1638.jpg,Strawberry
3277,1692.jpg,Cantaloupe
3278,1789.jpg,Cherry
3279,1496.jpg,Pineapple
3280,1334.jpg,Apple Granny Smith
3281,1596.jpg,Pepper Red
3282,1637.jpg,Tomato
3283,1897.jpg,Grape Blue
3284,1662.jpg,Papaya
3285,1143.jpg,Apricot
3286,1371.jpg,Blueberry
3287,1051.jpg,Limes
3288,1485.jpg,Grape Blue
3289,1590.jpg,Cactus fruit
3290,2649.jpg,Pomegranate
3291,2357.jpg,Apple Braeburn
3292,2104.jpg,Grape Blue
3293,2082.jpg,Grape Blue
3294,2307.jpg,Pear
3295,2405.jpg,Cucumber Ripe
3296,2564.jpg,Cactus fruit
3297,2086.jpg,Potato Red
3298,2846.jpg,Cantaloupe
3299,2517.jpg,Apple Braeburn
3300,2801.jpg,Blueberry
3301,2444.jpg,Kiwi
3302,2303.jpg,Grape Blue
3303,2037.jpg,Pomegranate
3304,2333.jpg,Mango
3305,2500.jpg,Passion Fruit
3306,2573.jpg,Pomegranate
3307,1937.jpg,Cactus fruit
3308,2652.jpg,Limes
3309,2323.jpg,Strawberry
3310,1983.jpg,Pineapple
3311,2239.jpg,Pepper Red
3312,2189.jpg,Mango
3313,2601.jpg,Pepper Red
3314,2497.jpg,Peach
3315,2533.jpg,Watermelon
3316,1991.jpg,Kiwi
3317,2140.jpg,Peach
3318,2221.jpg,Limes
3319,2130.jpg,Pomegranate
3320,2787.jpg,Mango
3321,2341.jpg,Onion White
3322,2753.jpg,Cucumber Ripe
3323,2626.jpg,Cactus fruit
3324,2632.jpg,Cactus fruit
3325,2561.jpg,Pear
3326,2850.jpg,Clementine
3327,2501.jpg,Passion Fruit
3328,2782.jpg,Cherry
3329,2194.jpg,Tomato
3330,2519.jpg,Kiwi
3331,2658.jpg,Cactus fruit
3332,2499.jpg,Peach
3333,2666.jpg,Pear
3334,2838.jpg,Pomegranate
3335,2168.jpg,Cantaloupe
3336,2480.jpg,Peach
3337,2796.jpg,Potato Red
3338,2167.jpg,Pepper Red
3339,2631.jpg,Kiwi
3340,2198.jpg,Tomato
3341,2312.jpg,Plum
3342,2017.jpg,Clementine
3343,2752.jpg,Papaya
3344,2442.jpg,Apricot
3345,2862.jpg,Apple Braeburn
3346,2021.jpg,Apple Braeburn
3347,2460.jpg,Plum
3348,2858.jpg,Passion Fruit
3349,1932.jpg,Grape Blue
3350,2013.jpg,Passion Fruit
3351,2381.jpg,Peach
3352,2549.jpg,Pear
3353,2811.jpg,Papaya
3354,2730.jpg,Potato Red
3355,2575.jpg,Cactus fruit
3356,1996.jpg,Apricot
3357,1982.jpg,Tomato
3358,2349.jpg,Watermelon
3359,2158.jpg,Apple Braeburn
3360,2116.jpg,Watermelon
3361,2367.jpg,Peach
3362,2677.jpg,Tomato
3363,2732.jpg,Plum
3364,2453.jpg,Watermelon
3365,1999.jpg,Mango
3366,2483.jpg,Pomegranate
3367,2773.jpg,Mango
3368,2606.jpg,Strawberry
3369,2532.jpg,Kiwi
3370,2073.jpg,Grape Blue
3371,2788.jpg,Blueberry
3372,2777.jpg,Potato Red
3373,2513.jpg,Peach
3374,2058.jpg,Raspberry
3375,2378.jpg,Apple Granny Smith
3376,2656.jpg,Pear
3377,2034.jpg,Clementine
3378,2132.jpg,Pomegranate
3379,2785.jpg,Watermelon
3380,2210.jpg,Orange
3381,1952.jpg,Corn
3382,2399.jpg,Cherry
3383,2145.jpg,Pineapple
3384,2295.jpg,Plum
3385,2325.jpg,Strawberry
3386,2449.jpg,Blueberry
3387,2636.jpg,Plum
3388,2310.jpg,Pepper Green
3389,2410.jpg,Plum
3390,2446.jpg,Cherry
3391,2091.jpg,Cherry
3392,2835.jpg,Apple Braeburn
3393,2263.jpg,Strawberry
3394,2800.jpg,Apricot
3395,2414.jpg,Cherry
3396,2223.jpg,Orange
3397,1941.jpg,Apple Granny Smith
3398,2869.jpg,Passion Fruit
3399,2627.jpg,Kiwi
3400,2376.jpg,Potato Red
3401,2716.jpg,Pepper Red
3402,2284.jpg,Lemon
3403,2471.jpg,Cucumber Ripe
3404,2574.jpg,Cantaloupe
3405,2710.jpg,Clementine
3406,2715.jpg,Apple Granny Smith
3407,2173.jpg,Tomato
3408,2448.jpg,Apricot
3409,2495.jpg,Passion Fruit
3410,2694.jpg,Lemon
3411,2227.jpg,Cantaloupe
3412,2139.jpg,Pepper Red
3413,2566.jpg,Grape Blue
3414,2214.jpg,Banana
3415,2834.jpg,Pear
3416,2361.jpg,Pepper Red
3417,2078.jpg,Watermelon
3418,2640.jpg,Banana
3419,2137.jpg,Cherry
3420,2049.jpg,Cherry
3421,2523.jpg,Pineapple
3422,2257.jpg,Pepper Red
3423,2292.jpg,Cactus fruit
3424,2290.jpg,Banana
3425,2630.jpg,Grape Blue
3426,2724.jpg,Potato Red
3427,2706.jpg,Papaya
3428,2700.jpg,Watermelon
3429,2426.jpg,Watermelon
3430,2102.jpg,Mango
3431,2392.jpg,Cherry
3432,2772.jpg,Grape Blue
3433,2208.jpg,Corn
3434,2237.jpg,Apple Granny Smith
3435,2832.jpg,Pomegranate
3436,2063.jpg,Raspberry
3437,2654.jpg,Cactus fruit
3438,1945.jpg,Pear
3439,2343.jpg,Pepper Green
3440,2623.jpg,Orange
3441,2482.jpg,Peach
3442,2229.jpg,Cactus fruit
3443,2370.jpg,Passion Fruit
3444,2470.jpg,Raspberry
3445,1956.jpg,Apple Granny Smith
3446,2296.jpg,Apple Granny Smith
3447,2780.jpg,Potato Red
3448,2040.jpg,Peach
3449,2282.jpg,Cucumber Ripe
3450,2225.jpg,Grape Blue
3451,2516.jpg,Clementine
3452,2582.jpg,Apple Granny Smith
3453,2011.jpg,Clementine
3454,2388.jpg,Peach
3455,2272.jpg,Pomegranate
3456,2042.jpg,Cherry
3457,2088.jpg,Apricot
3458,2254.jpg,Cucumber Ripe
3459,2155.jpg,Clementine
3460,2266.jpg,Kiwi
3461,2447.jpg,Potato Red
3462,2861.jpg,Apple Braeburn
3463,2854.jpg,Peach
3464,2185.jpg,Grape Blue
3465,2243.jpg,Pomegranate
3466,2031.jpg,Passion Fruit
3467,2022.jpg,Clementine
3468,2504.jpg,Potato Red
3469,2451.jpg,Mango
3470,2709.jpg,Apple Braeburn
3471,2851.jpg,Apple Braeburn
3472,2645.jpg,Pepper Green
3473,2534.jpg,Tomato
3474,2799.jpg,Potato Red
3475,1936.jpg,Kiwi
3476,2859.jpg,Passion Fruit
3477,2826.jpg,Peach
3478,2128.jpg,Pear
3479,2012.jpg,Passion Fruit
3480,2464.jpg,Limes
3481,2061.jpg,Cucumber Ripe
3482,2347.jpg,Kiwi
3483,2080.jpg,Grape Blue
3484,2823.jpg,Avocado
3485,2052.jpg,Apple Granny Smith
3486,2744.jpg,Blueberry
3487,2624.jpg,Strawberry
3488,2393.jpg,Pear
3489,2238.jpg,Banana
3490,2159.jpg,Clementine
3491,2026.jpg,Pepper Red
3492,2840.jpg,Clementine
3493,2097.jpg,Blueberry
3494,1974.jpg,Pear
3495,2664.jpg,Corn
3496,2548.jpg,Pineapple
3497,2156.jpg,Pepper Red
3498,2004.jpg,Grape Blue
3499,2251.jpg,Grape Blue
3500,2679.jpg,Strawberry
3501,2274.jpg,Apple Granny Smith
3502,2413.jpg,Avocado
3503,2141.jpg,Blueberry
3504,2588.jpg,Orange
3505,2473.jpg,Cucumber Ripe
3506,2051.jpg,Avocado
3507,2537.jpg,Onion White
3508,2844.jpg,Apple Braeburn
3509,2244.jpg,Lemon
3510,2368.jpg,Peach
3511,2365.jpg,Clementine
3512,2873.jpg,Apricot
3513,1970.jpg,Tomato
3514,2615.jpg,Cucumber Ripe
3515,2866.jpg,Cantaloupe
3516,2138.jpg,Peach
3517,2441.jpg,Blueberry
3518,2550.jpg,Tomato
3519,2335.jpg,Tomato
3520,2079.jpg,Mango
3521,2427.jpg,Cherry
3522,2646.jpg,Apple Granny Smith
3523,2008.jpg,Pineapple
3524,2099.jpg,Raspberry
3525,2625.jpg,Pepper Red
3526,2136.jpg,Avocado
3527,2522.jpg,Pepper Green
3528,2395.jpg,Pear
3529,1971.jpg,Strawberry
3530,1942.jpg,Pepper Green
3531,1995.jpg,Grape Blue
3532,2692.jpg,Mango
3533,2542.jpg,Mango
3534,2348.jpg,Tomato
3535,2205.jpg,Pear
3536,2616.jpg,Grape Blue
3537,2259.jpg,Orange
3538,2154.jpg,Potato Red
3539,2179.jpg,Papaya
3540,2382.jpg,Passion Fruit
3541,2113.jpg,Plum
3542,2297.jpg,Limes
3543,2477.jpg,Potato Red
3544,2751.jpg,Raspberry
3545,2723.jpg,Apple Braeburn
3546,2829.jpg,Cherry
3547,2454.jpg,Watermelon
3548,2120.jpg,Raspberry
3549,2433.jpg,Potato Red
3550,2320.jpg,Pear
3551,2053.jpg,Cherry
3552,2849.jpg,Cantaloupe
3553,2360.jpg,Cantaloupe
3554,2067.jpg,Potato Red
3555,2041.jpg,Onion White
3556,2055.jpg,Watermelon
3557,1997.jpg,Onion White
3558,2613.jpg,Orange
3559,2812.jpg,Raspberry
3560,2180.jpg,Pepper Green
3561,2806.jpg,Cucumber Ripe
3562,2024.jpg,Apple Braeburn
3563,2397.jpg,Peach
3564,2165.jpg,Passion Fruit
3565,2005.jpg,Apple Braeburn
3566,2207.jpg,Pepper Green
3567,2242.jpg,Raspberry
3568,2583.jpg,Pepper Green
3569,2305.jpg,Orange
3570,2555.jpg,Tomato
3571,2521.jpg,Papaya
3572,1989.jpg,Papaya
3573,2539.jpg,Papaya
3574,2275.jpg,Cucumber Ripe
3575,2209.jpg,Cactus fruit
